id,RecipeIngredient,by_sort,by_situation
6880962,"[343, 13, 6, 31, 17, 3, 1, 7]",메인반찬,술안주
6892775,"[36, 13, 10, 23, 1, 7, 3, 34]",밑반찬,일상
6937121,"[68, 6, 5, 17, 3, 128, 105, 490, 1, 9, 24, 218, 91, 168, 5, 18, 3, 34, 13, 1]",메인반찬,야식
7000692,"[109, 65, 5, 24, 20, 2, 1, 11, 7]",국/탕,일상
6944345,"[283, 41, 89, 66, 282, 8, 70, 25]",메인반찬,술안주
6880675,"[120, 79, 48, 5, 54, 1, 3, 16, 10]",디저트,술안주
6875292,"[683, 61, 9, 4, 3, 10, 16, 5, 6]",밥/죽/떡,간식
6878232,"[714, 1, 10, 48, 104]",밑반찬,일상
6913939,"[39, 6, 39, 6, 8]",메인반찬,일상
6848113,"[379, 56, 14, 84, 8, 9, 31, 27, 2, 7, 12, 163]",밥/죽/떡,손님접대
1652776,"[8, 3, 72, 60, 77, 159, 621, 194]",과자,간식
6978683,"[88, 8, 122, 2, 67]",퓨전,간식
6646329,"[276, 383, 144, 16, 3, 1, 18, 7, 12]",면/만두,일상
6925195,"[95, 14, 142, 89, 39, 2, 12]",디저트,일상
6853908,"[144, 726, 46, 62, 4, 8, 7, 16, 10, 86, 5, 1, 3]",양념/소스/잼,일상
6857220,"[28, 51, 53, 4, 9, 16, 10, 1, 45, 6]",찌개,일상
5173593,"[243, 282, 138]",차/음료/술,간식
7018999,"[101, 27, 1, 1, 56, 352, 175, 11, 67]",면/만두,일상
6970398,"[63, 74, 401, 81, 110, 8, 21, 37, 83]",빵,간식
6957743,"[26, 18, 2]",양념/소스/잼,일상
6982370,"[63, 21, 3, 67]",빵,간식
6986338,"[256, 82, 9, 55, 45, 10, 3, 1, 91, 24, 33, 42, 97, 11]",메인반찬,일상
6903267,"[118, 37, 2, 11, 4, 5, 17, 19, 8, 72, 279, 41]",밥/죽/떡,일상
6863742,"[413, 2, 11, 39, 350, 21, 5, 265, 19, 182]",양식,손님접대
6829837,"[51, 1, 4, 412, 64, 7]",밑반찬,일상
6857131,"[75, 39, 8, 116]",밑반찬,술안주
6914152,"[256, 197, 4, 129, 14, 30, 5, 1, 50, 17, 44, 11]",메인반찬,일상
6980093,"[28, 66, 8, 15]",메인반찬,일상
996742,"[351, 164, 519]",차/음료/술,간식
6844906,"[82, 10, 85, 66]",밑반찬,일상
6852317,"[49, 85, 14, 4, 8, 66, 89, 15, 5, 18]",메인반찬,간식
6844070,"[42, 9, 4, 13, 25, 66, 39, 27, 6]",밑반찬,간식
6960622,"[28, 4, 6, 5, 3, 19, 31, 33, 12]",밑반찬,일상
6869980,"[507, 29, 29, 4, 47, 114, 586, 151, 3, 5, 17, 1, 11, 31, 5, 3, 17]",메인반찬,손님접대
6872762,"[654, 4, 41, 82, 40, 16]",메인반찬,술안주
7007400,"[198, 82, 32, 23, 1, 13, 4, 10, 6, 20, 2, 11]",국/탕,일상
6835729,"[113, 14, 49, 5, 24, 10, 19, 7, 12, 195, 1]",면/만두,일상
7003510,"[49, 8, 27, 31, 7, 11]",밑반찬,다이어트
6874152,"[164, 243, 26, 138]",차/음료/술,일상
6928600,"[564, 16, 10, 5, 12, 3, 6]",메인반찬,일상
6862728,"[21, 134, 3, 60, 159, 2]",과자,간식
6845862,"[170, 3, 19, 59]",양념/소스/잼,일상
6316977,"[133, 14, 8, 84, 75, 94, 132, 22, 7, 2, 12]",밥/죽/떡,일상
6975504,"[28, 8, 74, 120, 4, 29, 36, 63, 2, 18, 37, 83, 11]",샐러드,간식
6862464,"[118, 99, 2, 11, 8, 57]",메인반찬,술안주
7017348,"[8, 14, 9, 4, 20]",메인반찬,일상
6850556,"[58, 6, 47, 4, 9, 32, 13, 51, 35, 10]",찌개,일상
6772086,"[682, 1, 27, 21, 3, 67]",빵,간식
6960677,"[109, 36, 4, 9, 29, 29, 13, 2, 24, 1, 3, 18, 34, 138, 6]",국/탕,일상
6975601,"[41, 20, 10, 1, 3, 18, 80, 2]",김치/젓갈/장류,일상
6959902,"[76, 89, 138, 15, 3]",기타,간식
6829985,"[696, 176, 121, 122]",디저트,간식
6884128,"[76, 190]",디저트,푸드스타일링
6885660,"[207, 55, 6, 64, 380, 10]",국/탕,일상
6871122,"[374, 24, 2, 33, 1, 9, 12]",밑반찬,일상
6876539,"[61, 185, 6, 58, 181, 47, 30, 45, 9, 273, 5, 17, 1]",국/탕,일상
6773686,"[55, 6, 26, 199, 362, 304]",밥/죽/떡,
6867908,"[28, 4, 9, 39, 8, 6, 2, 283, 69, 24, 1]",면/만두,일상
6900381,"[132, 22, 84, 75, 209, 133, 36, 14, 61, 8, 86, 2, 12, 7]",밥/죽/떡,도시락
7008476,"[61, 29, 4, 5, 3, 19, 1, 7, 12, 15]",밑반찬,도시락
6834339,"[99, 14, 25, 2, 12]",밑반찬,일상
6999922,"[144, 16, 10, 5, 3, 18, 19, 1, 7, 177]",면/만두,초스피드
7009936,"[95, 2, 57, 15, 57, 6, 5, 31, 3, 17, 6, 18, 192]",메인반찬,일상
3732354,"[418, 7, 12, 16, 19, 5, 151, 3, 17, 1, 37]",밑반찬,일상
7005906,"[118, 46, 4, 9, 15, 10, 16, 19, 31, 20]",밥/죽/떡,다이어트
6930869,"[654, 4, 14, 9, 10, 1, 16, 5, 17, 3, 12]",메인반찬,일상
6850953,"[262, 16, 5, 3, 48, 1, 11, 270, 4, 211, 49, 610]",메인반찬,술안주
6926295,"[254, 5, 7, 42, 3, 34, 117, 8]",메인반찬,일상
6841294,"[28, 27, 163]",디저트,술안주
6851245,"[4, 111, 8, 89, 37, 5, 13]",차/음료/술,술안주
6960335,"[49, 36, 14, 4, 2, 2, 10, 20, 20, 1, 12]",김치/젓갈/장류,일상
6993088,"[30, 2, 387, 25, 13, 41, 4, 129, 1, 40, 6, 6]",김치/젓갈/장류,일상
6952514,"[28, 4, 51, 66, 89]",밑반찬,초스피드
6999127,"[65, 9, 152, 1, 57, 31, 2, 11]",메인반찬,손님접대
7021797,"[46, 8, 37, 83, 11, 110]",빵,다이어트
6972968,"[63, 75, 8, 79, 2, 67, 11]",빵,간식
7014983,"[55, 30, 45, 52, 2, 23, 5, 24, 18, 33, 13, 12]",밥/죽/떡,기타
6897411,"[53, 1, 25, 13, 5, 18, 3, 50, 6]",밑반찬,일상
6910825,"[28, 21, 3, 11, 2, 67]",디저트,간식
6836413,"[205, 320, 176, 134, 26, 189, 59]",과자,간식
6980878,"[118, 42, 9, 4, 1, 22]",밥/죽/떡,일상
6984899,"[95, 1, 20, 7, 10, 12]",밑반찬,일상
6837316,"[68, 4, 51, 46, 28, 35, 86, 10, 7, 1]",메인반찬,일상
6918466,"[256, 1, 31, 11, 3, 2, 105, 178, 6, 9, 8, 278, 5, 3, 1, 13, 9, 31, 20]",국/탕,일상
6872916,"[157, 4, 14, 180, 120, 37, 18, 3, 11]",샐러드,일상
7025831,"[8, 6, 2, 21, 9, 14]",밑반찬,일상
745228,"[32, 4, 9, 154, 24, 5, 10, 17, 1, 48, 2, 38, 7]",밑반찬,일상
6860813,"[28, 21, 3, 435]",디저트,야식
6866698,"[152, 150, 1, 40, 23, 87, 4, 31, 226, 6, 179, 151]",메인반찬,손님접대
6917211,"[32, 42, 398, 9, 3, 10, 6, 7, 12]",메인반찬,술안주
7007570,"[81, 4, 71, 47, 51, 74, 133, 1, 2, 5, 12]",밥/죽/떡,일상
6941992,"[30, 2, 80, 57, 15]",밑반찬,일상
6869408,"[28, 29, 4, 14, 2, 11, 37, 44]",샐러드,일상
6850110,"[10, 1, 50, 5, 20, 2, 3, 76, 9]",김치/젓갈/장류,일상
6854525,"[250, 36, 14, 4, 126, 53, 23, 144, 10, 16, 1, 5, 19, 43, 18, 7, 12]",메인반찬,야식
6998357,"[180, 9, 10, 1, 50, 7, 12]",밑반찬,일상
6665634,"[124, 127, 61, 46, 4, 6, 16, 5, 19, 3, 43, 10]",밥/죽/떡,일상
6902876,"[22, 4, 42, 75, 3, 42, 16, 34, 7]",밥/죽/떡,일상
6833738,"[32, 4, 99, 13, 9, 47, 10, 64, 5, 1, 11, 91]",국/탕,해장
6998442,"[58, 45, 173, 8, 4, 9, 24, 135]",국/탕,초스피드
6911734,"[28, 13, 2, 3, 15]",밑반찬,일상
6904976,"[65, 347, 6, 177, 24, 17, 2]",국/탕,일상
6837286,"[51, 511, 69, 9, 13, 10, 1, 64]",찌개,일상
6884384,"[95, 27, 34, 33, 43, 5, 223]",밑반찬,일상
6874197,"[28, 4, 13, 25, 27, 2, 11, 34]",밑반찬,일상
6876285,"[95, 236, 4, 13, 1, 9, 31, 5, 19, 50, 153, 7, 161, 11]",밑반찬,초스피드
6907798,[98],,
6982619,"[119, 5, 1, 10, 43]",밑반찬,일상
6975971,"[49, 66, 56, 6, 4, 5, 6, 4, 18, 25, 70]",메인반찬,술안주
7008836,"[305, 30, 28, 8, 9, 1, 20, 20, 17, 33, 1, 2]",국/탕,해장
6982981,"[176, 29, 139, 46, 14, 4, 75, 235, 83]",기타,일상
6997301,"[8, 28]",빵,다이어트
6979886,"[85, 4, 14, 46, 51, 9, 15, 10, 16, 5, 3, 97, 43, 1, 91, 7, 11, 12, 93]",메인반찬,일상
6922943,"[63, 110, 75, 122, 67, 21, 39, 26, 2]",빵,일상
6994238,"[118, 42, 41, 1, 20, 10, 6]",찌개,일상
6847344,"[212, 37, 59, 2, 11, 167, 3, 22]",밥/죽/떡,손님접대
6994518,"[136, 35, 1, 33, 9, 2, 55]",국/탕,일상
6988741,"[173, 29, 13, 1, 9, 4, 15, 12, 11, 31, 7, 5, 225, 18, 6, 57, 54]",면/만두,간식
6887418,"[170, 3, 59]",양념/소스/잼,간식
6884753,"[340, 96, 33, 15, 2, 34, 66, 6]",밑반찬,일상
6852249,"[22, 4, 42, 75, 3, 42, 16, 104, 33]",밥/죽/떡,일상
6848791,"[36, 29, 29, 3, 18, 6, 2, 2, 105]",김치/젓갈/장류,일상
7006153,"[185, 32, 35, 33, 12]",밑반찬,일상
7003773,"[610, 193, 4, 13, 15, 10, 16, 1, 3, 5, 31, 17, 19, 38]",기타,일상
6974875,"[42, 32, 1, 118]",메인반찬,일상
6841337,"[62, 113, 99, 4, 14, 29, 94, 5, 1, 23, 7, 3, 12, 11, 325, 91]",메인반찬,일상
6968425,"[61, 247, 16, 10, 1, 5, 86, 31, 11, 13, 6, 58, 181, 4, 9, 1, 11, 30]",국/탕,일상
6982160,"[102, 9, 14, 2, 1, 104, 7]",밑반찬,일상
6870873,"[28, 118, 4, 16, 10, 13, 23, 1, 2, 11, 6]",찌개,일상
6946340,"[78, 4, 8, 66, 135, 38, 13]",밑반찬,간식
6890979,"[39, 15, 3, 2, 156, 6, 8, 4, 68, 49, 8, 37, 2, 11, 5, 3, 17, 1]",빵,간식
6869806,"[68, 4, 9, 1, 16, 10, 38, 86, 50, 93, 44, 91]",메인반찬,일상
6835189,"[671, 4, 9, 13, 1, 14, 152, 78, 71, 56, 85, 219, 8, 179, 31, 17, 2, 11]",면/만두,해장
6988686,"[32, 98, 8, 2, 54, 15]",퓨전,간식
7004891,"[185, 2, 135, 1, 93, 33, 12]",밑반찬,일상
6981293,"[170, 3]",양념/소스/잼,일상
6844664,"[575, 4, 81, 110, 27, 2, 38, 182]",빵,일상
1979089,"[63, 229, 164]",빵,초스피드
6902491,"[277, 13, 35, 10, 1, 55]",국/탕,일상
7021342,"[62, 30, 9, 7, 12, 2]",국/탕,초스피드
6853443,"[81, 8, 9, 2, 3, 27, 108, 11]",밑반찬,
7022540,"[8, 13, 6, 5, 3, 45]",밑반찬,일상
6925310,"[231, 2, 20, 10, 380, 1, 23]",김치/젓갈/장류,명절
6971718,"[136, 85, 9, 13, 4, 102, 1, 7, 10, 24, 2, 45, 47]",국/탕,일상
6910288,"[29, 2, 11]",밥/죽/떡,기타
6845592,"[160, 30, 41, 5, 43, 18, 7, 10]",밥/죽/떡,
6953939,"[230, 45, 24, 1, 23, 7, 12]",메인반찬,일상
6858008,"[60, 143, 59, 77, 3, 8, 2, 21]",빵,간식
6996418,[645],기타,초스피드
6612822,"[599, 167, 59, 6, 3]",차/음료/술,간식
6842771,"[202, 8, 117, 12, 106, 6, 169, 24]",국/탕,명절
7021071,"[256, 680, 105, 57, 116, 3, 5, 18, 1, 31, 44, 43]",메인반찬,일상
6855385,"[501, 109, 78]",국/탕,초스피드
6914620,"[28, 14, 4, 6, 66, 2, 11, 110]",밑반찬,일상
6934615,"[348, 4, 9, 154, 8, 1, 42, 154, 3, 10, 42, 5, 17]",메인반찬,일상
6954012,"[63, 8, 2, 98, 21, 9, 3, 75]",빵,간식
6354858,"[8, 94, 20, 2, 7, 33, 34]",밑반찬,일상
6916422,"[51, 4, 1, 7, 64, 154, 12]",밑반찬,일상
6966098,"[36, 84, 2, 18, 19, 12]",밑반찬,초스피드
7006671,"[95, 89, 57, 2, 6, 4, 14, 89, 226, 1, 18, 5, 31, 3]",메인반찬,일상
7012183,"[22, 8, 9, 161, 20, 31, 7, 12]",밥/죽/떡,일상
6982105,"[165, 1, 188, 13, 27, 232, 566, 67, 223, 422, 11, 2]",양식,술안주
7002345,"[485, 2, 153, 204]",기타,술안주
7010921,"[309, 30, 14, 13, 4, 23, 1, 40, 146, 284, 5, 35]",메인반찬,일상
6888403,"[32, 29, 87, 78, 179, 2, 72, 5, 10, 33, 12, 14, 23]",김치/젓갈/장류,일상
6921381,"[28, 56, 4, 9, 45, 16, 10, 5, 50, 17, 19, 1, 11, 7, 20]",메인반찬,일상
6980765,"[337, 2, 3, 6, 19]",기타,일상
6913819,"[85, 178, 53, 36, 4, 70, 204, 10]",밑반찬,일상
6975870,"[53, 6, 5, 3, 18]",밑반찬,일상
7008088,"[71, 13, 13, 9, 45, 1, 201, 6, 5, 17, 48, 192]",밑반찬,일상
6885071,"[23, 663, 10, 2, 7]",밑반찬,일상
6995479,"[90, 4, 14, 13, 15, 1, 5, 31, 11, 7, 12]",밑반찬,초스피드
6867532,"[249, 17, 1, 7, 16, 5, 50, 19, 3, 112]",밑반찬,일상
7012579,"[144, 139, 36, 92, 56, 5, 3, 18, 27, 59, 31, 7]",샐러드,손님접대
6935352,"[73, 3, 48, 21, 158]",과자,간식
6890712,"[49, 6, 45, 13, 5, 18, 3]",밑반찬,일상
6891442,"[81, 8, 4, 49, 2, 6, 22]",양식,초스피드
6906148,"[247, 7, 15, 34, 9, 3, 17, 5, 21, 48, 10]",밥/죽/떡,일상
6872825,"[100, 26, 57, 89, 8, 72, 54, 10, 34, 48, 3, 6]",메인반찬,간식
6884595,"[63, 120, 538, 4, 14, 79, 215, 37, 83, 2, 38, 19]",빵,간식
6898268,"[32, 15, 2, 5, 20, 17, 48, 33, 1, 4, 29, 14, 49, 12]",밑반찬,일상
6852492,"[36, 4, 14, 109, 25, 6, 2, 3, 18, 12]",국/탕,일상
6954708,"[98, 137]",과자,초스피드
7001086,"[283, 126, 16, 10, 3, 5, 17, 1, 19, 43, 7, 11, 104, 39, 2]",메인반찬,일상
6858731,"[111, 42, 110, 279, 482, 174]",기타,도시락
6977378,"[170, 167, 44]",차/음료/술,일상
6993466,"[94, 20, 1, 7, 34, 30, 20, 10, 18, 50, 1, 7, 34, 195, 62, 84, 20, 1, 7, 34, 195, 58, 13, 1, 5, 17, 19, 7, 34, 15]",밑반찬,일상
6940063,"[32, 5, 10, 3, 1, 12, 23, 6]",밑반찬,일상
6701558,"[198, 5, 1, 38, 4, 14, 9, 13, 5, 10, 16, 48, 1, 43, 38, 7]",메인반찬,일상
7017540,"[82, 183, 51, 47, 9, 13, 157, 45, 10, 17, 24, 20, 1, 38, 33]",찌개,일상
6902786,"[516, 35, 16, 1, 10, 43, 7, 12]",밑반찬,일상
6883376,"[62, 55, 6, 5, 10, 6, 1, 7, 9]",밥/죽/떡,일상
7022376,"[62, 10, 1, 20, 7, 12]",밑반찬,일상
6912528,"[313, 5, 48, 1, 27]",메인반찬,이유식
6998265,"[376, 118, 22, 8, 18, 16, 33, 19, 18, 5, 12]",밥/죽/떡,일상
6858663,"[85, 13, 9, 16, 10, 5, 7, 17, 19]",메인반찬,손님접대
6995829,"[109, 306, 24, 1, 96, 2, 20, 7, 55]",국/탕,일상
6904786,"[254, 8, 66]",밑반찬,초스피드
6936600,"[101, 56, 51, 4, 71, 121]",면/만두,일상
6876378,"[49, 68, 94, 4, 42, 39, 6, 11, 2, 8]",면/만두,푸드스타일링
6986919,"[509, 3, 190, 282, 138]",차/음료/술,일상
6947611,"[4, 9, 100, 102, 31, 20, 3, 229, 15]",밑반찬,일상
6924249,"[81, 8, 15, 41, 13, 11, 2]",양식,일상
6986014,"[30, 9, 1, 24, 2, 33]",국/탕,일상
6918757,"[187, 56, 47, 13, 8, 89, 2, 15]",밑반찬,
7023146,"[28, 75, 89, 2]",디저트,간식
6683823,"[65, 4, 53, 420, 16, 10, 93, 1, 86]",밑반찬,야식
6107458,"[141, 63, 8, 76, 36, 37]",디저트,일상
6863723,"[8, 14, 94, 2, 7]",밑반찬,도시락
6993561,"[319, 4, 13, 25, 47, 30, 9, 33, 62, 6, 24, 20, 1, 10]",국/탕,해장
6958325,"[123, 29, 14, 139, 36, 168, 5, 3, 18]",메인반찬,일상
6903081,"[30, 9, 175]",국/탕,일상
6903578,"[119, 35, 4, 1, 9]",국/탕,일상
6901662,"[85, 28, 4, 47, 53, 14, 70, 3, 16, 10, 20, 3, 1, 153, 17, 48]",메인반찬,일상
6869055,"[46, 13, 9, 5, 6, 1, 10, 3, 7]",밑반찬,일상
6883339,"[101, 188, 1, 2, 11, 108, 175, 232]",면/만두,일상
7019972,"[306, 23, 14, 22, 279, 1, 5, 3, 19, 7, 12]",밥/죽/떡,일상
6970159,"[276, 5, 10, 3, 7, 12, 23]",밑반찬,일상
6983667,"[4, 21, 6, 175, 2, 38, 122, 67]",스프,일상
6925237,"[449, 22, 227, 35, 16, 10, 43, 1, 12, 7]",밥/죽/떡,일상
7006511,"[49, 14, 4, 20, 10, 3, 50, 192, 12]",김치/젓갈/장류,일상
6952425,"[358, 36, 46, 14, 62, 8, 7, 11, 16, 10, 19, 3, 18, 1, 385]",면/만두,일상
6874554,"[61, 1, 54, 31, 10, 12]",밑반찬,초스피드
6948768,"[71, 29, 9, 5, 21, 19, 1, 17, 7, 162, 29]",밑반찬,일상
6838151,"[58, 58, 45, 30, 5, 11]",국/탕,일상
7024853,"[62, 9, 13, 6, 45, 24, 2, 327]",국/탕,일상
6936289,"[109, 249, 20, 33, 1, 64, 93]",국/탕,일상
6954698,"[222, 9, 16, 20, 1, 18, 3, 7]",밑반찬,일상
5541258,"[62, 41, 2, 7, 10, 104, 112, 1]",밑반찬,일상
6251706,"[88, 205, 15, 19, 3, 6, 15]",디저트,간식
6930404,"[334, 2, 16, 3, 1, 12]",메인반찬,
6829624,"[120, 89, 6, 189, 235]",디저트,초스피드
6932792,"[63, 3, 428, 21]",빵,간식
6935488,"[51, 9, 25, 1, 64, 7, 12]",밑반찬,일상
6851042,"[285, 130, 4, 29, 265, 6, 11]",빵,간식
6991303,"[15, 10, 7]",양념/소스/잼,일상
6976287,"[32, 2]",과자,간식
6949548,"[554, 29, 4, 51, 107, 21, 1, 31, 269, 54, 44, 1, 11, 11, 27, 2]",양식,손님접대
6908448,"[9, 20, 10, 1, 40, 12]",밑반찬,일상
6999474,"[41, 4, 217, 80, 10, 20, 20, 64, 50, 40]",김치/젓갈/장류,일상
6939177,"[68, 82, 4, 9, 13, 10, 1, 325]",찌개,일상
6942311,"[36, 22, 157, 37, 104, 7, 145]",밥/죽/떡,도시락
6991146,"[169, 69, 8, 145, 20, 24, 2, 7]",밥/죽/떡,일상
6958774,"[306, 30, 102, 230, 9, 113, 1, 6, 13, 24, 10, 15, 1, 2, 20, 11]",국/탕,일상
6855534,"[245, 193, 13, 1, 5, 10, 16, 19, 6, 7, 12]",밑반찬,초스피드
6968720,"[221, 4, 30, 76, 9, 13, 5, 43, 10, 1, 16, 38]",메인반찬,일상
6967820,"[65, 62, 30, 45, 9, 6, 13, 1, 10, 24, 20, 2, 7]",국/탕,일상
6860138,"[283, 46, 70, 9, 16, 10, 44, 1, 5, 11, 50]",메인반찬,술안주
6916778,"[85, 36, 242, 92, 27, 1, 168, 457, 3, 18, 50, 2, 162, 18, 3, 6]",샐러드,
7001797,"[149, 42, 4, 6, 33, 10, 23, 1, 17, 3]",메인반찬,일상
6942282,"[5, 10, 3, 13, 12]",양념/소스/잼,술안주
6900487,"[7, 47, 14, 114, 4, 29, 51, 32, 16, 35, 10, 1, 69, 58]",김치/젓갈/장류,일상
6987039,"[308, 36, 16, 10, 19, 18, 1, 12, 2, 18, 3]",밑반찬,일상
6925396,"[729, 9, 49, 68, 316, 2, 11, 66, 6]",메인반찬,명절
6990696,"[243, 9, 14, 4, 41, 31, 22]",밥/죽/떡,일상
6875516,"[173, 36, 4, 14, 243, 5, 3, 18, 59, 57, 6]",메인반찬,간식
6858541,"[1, 10, 177, 19, 16, 34, 96, 13, 297, 4, 113, 224]",메인반찬,술안주
6831744,"[55, 6, 3, 2, 162, 104, 166, 44]",밥/죽/떡,손님접대
6852019,"[95, 413, 148, 2, 11, 27, 5, 19, 59, 1, 13]",디저트,손님접대
6938945,"[360, 4, 9, 13, 25, 28, 14, 47, 45, 6, 12, 7, 5, 10, 184, 3, 1, 40, 11]",메인반찬,일상
6862512,"[8, 28, 115, 74, 29, 4, 108, 54, 11, 2, 15, 21]",양식,일상
6834804,"[8, 4, 29, 29, 95, 39, 122, 67, 15, 324]",빵,간식
6937719,"[569, 278, 36, 92, 8]",면/만두,일상
6961175,"[22, 82]",밥/죽/떡,일상
7023647,"[444, 15, 3]",과자,간식
7019609,"[124, 61, 4, 111, 1, 6, 16, 10, 3, 5, 49]",밥/죽/떡,일상
6982929,"[92, 79, 119, 75, 182, 27, 44, 2, 11]",샐러드,푸드스타일링
6951292,"[124, 61, 14, 28, 4, 9, 21, 462, 1, 19, 3, 2]",밥/죽/떡,간식
6981059,"[36, 49, 6, 2, 10, 20, 64, 3, 19, 1, 40, 6, 12]",밑반찬,일상
6870211,"[94, 9, 2, 20, 286, 24, 7, 34, 12]",밑반찬,일상
6971871,"[160, 169, 460, 9, 1, 6, 24, 20, 2]",국/탕,명절
6864096,"[174, 162]",밑반찬,도시락
6964032,"[266, 49, 4, 468, 267, 59, 50, 83, 2]",샐러드,일상
6711408,"[625, 16, 50, 33, 9]",메인반찬,일상
6920444,"[220, 15]",밑반찬,일상
6918152,"[254, 119, 36, 5, 1, 10, 3, 18, 34, 7]",밑반찬,일상
6838660,"[271, 9, 58, 58, 35, 1, 10, 2]",국/탕,일상
7002139,"[63, 46, 8, 15, 3, 54, 75, 98]",빵,일상
1651980,"[202, 4, 116, 8, 107, 81, 7, 1, 23, 2, 11, 21, 39, 6, 253, 4, 265, 350, 216, 54, 3, 11]",양식,푸드스타일링
7012920,"[222, 316, 30, 9, 35, 6, 20, 2]",국/탕,일상
7020245,"[335, 166, 2, 27, 44]",기타,기타
6979750,"[22, 84, 8, 9, 5, 1, 27, 34, 217]",밥/죽/떡,일상
6976394,"[8, 15, 5, 7, 12, 22]",밥/죽/떡,초스피드
6880204,"[183, 203, 114, 1, 10, 4, 51, 9]",찌개,일상
6943691,"[124, 3, 5, 16, 103, 38, 10, 6, 110]",밥/죽/떡,간식
6975764,"[144, 2, 5, 3, 7, 104]",면/만두,초스피드
4220067,"[273, 30, 9, 4, 70, 25, 10, 35, 1, 52, 172, 32, 6]",국/탕,일상
6943967,"[124, 9, 16, 3, 19, 6, 12, 61, 8, 174]",밥/죽/떡,간식
1724117,"[176, 1, 115, 134, 67, 79, 44, 19]",빵,손님접대
6896974,"[208, 4, 9, 14, 5, 3, 48, 7, 1, 4, 129, 11]",메인반찬,손님접대
6891412,"[154, 312, 28, 4, 30, 1, 23, 5, 10, 52, 17, 3, 48, 4, 1, 40, 11, 2, 11, 17, 13]",메인반찬,일상
6978911,"[118, 22, 8, 4, 9, 133, 2, 37, 11, 145, 1, 5, 17, 19, 6]",밥/죽/떡,일상
7002344,"[61, 13, 9, 5, 6, 3, 7, 34, 44]",밑반찬,일상
6868018,"[42, 22, 74, 9, 8, 79, 5, 10, 15]",밥/죽/떡,일상
6963060,"[95, 2, 16, 5, 1, 23, 19, 7, 34]",밑반찬,일상
6847351,"[307, 55, 2, 3]",밥/죽/떡,간식
6936473,"[222, 16, 10, 19, 7, 12]",밑반찬,일상
6875506,"[315, 9, 2, 6, 28, 4, 25, 10, 1, 40, 20, 50, 3, 2, 6]",김치/젓갈/장류,일상
6852616,"[481, 35, 16, 19, 33, 1]",기타,기타
7008844,"[503, 279, 41, 5, 211, 33, 3, 34]",면/만두,일상
6976804,"[169, 174, 27, 4, 9, 121, 73, 16, 13]",밥/죽/떡,일상
6869319,"[62, 1, 64, 13, 66, 6]",밑반찬,일상
6984294,"[51, 242, 13, 14, 2, 15, 20, 64, 12, 7, 9]",밑반찬,일상
6965320,"[198, 4, 14, 9, 1, 15, 5, 3, 19, 16, 10, 17, 7, 11, 12]",메인반찬,일상
6956669,"[113, 100, 23, 14, 13, 4, 142, 33, 11, 12, 5, 1, 19, 11, 6, 5, 19, 17]",메인반찬,일상
6842655,"[150, 4, 23, 14, 142, 13, 32, 8, 66, 53, 114]",메인반찬,명절
6983066,"[95, 2, 4, 9, 14, 57, 72, 5, 19, 10]",밑반찬,일상
7020712,"[88, 4, 14, 41, 89, 6, 2]",메인반찬,일상
6862533,"[8, 23, 195, 2, 64]",밑반찬,일상
6902460,"[280, 82, 42, 55, 4, 9, 33, 3, 35, 24, 10, 1, 11, 13, 32]",찌개,일상
6892662,"[35, 19, 1, 7, 13]",,
6986132,"[706, 56, 2, 75, 95, 27, 121, 108, 67, 336]",양식,일상
6856877,"[90, 39, 8, 2, 72]",메인반찬,일상
7004834,"[81, 10, 20, 1, 43, 192, 257, 332]",밑반찬,일상
7014134,"[51, 242, 9, 13, 25, 2, 64, 20, 17, 1, 7, 12, 112]",밑반찬,일상
6843318,"[58, 131, 5, 19, 1]",밑반찬,일상
6832760,"[117, 22, 94, 133, 14, 7, 135, 12, 18, 3, 37, 5, 168, 6]",밥/죽/떡,일상
6952177,"[109, 80, 55, 33, 6, 5, 30, 160, 20, 10, 1, 34, 7, 2]",밥/죽/떡,일상
6917419,"[80, 60, 3, 2, 77, 21, 6]",빵,일상
6923770,"[65, 115, 4, 29, 87, 2, 11, 21, 216, 269, 54, 19, 1, 27, 2, 11]",메인반찬,손님접대
6866199,"[187, 3, 10, 18, 5, 12, 7]",밑반찬,
6907533,"[30, 41, 2, 3, 80, 6, 20, 10, 3, 43, 1, 40]",김치/젓갈/장류,일상
7000785,"[22, 103, 28, 99, 6, 68, 31, 11, 15]",밥/죽/떡,일상
6911145,"[63, 170, 272, 3]",빵,일상
6854550,"[203, 8, 476, 41, 25, 20, 6]",밑반찬,일상
6934983,"[30, 41, 2, 3, 10, 20, 19, 1, 13, 12]",김치/젓갈/장류,일상
6953966,"[111, 13, 8, 26, 31, 2, 34, 7]",밥/죽/떡,도시락
6919350,"[348, 22, 4, 8, 41, 15, 6, 5, 3, 17, 11]",밥/죽/떡,일상
6920226,"[139, 9, 8, 22, 15, 21, 2, 38]",밥/죽/떡,일상
6895732,"[28, 8, 84, 13, 36, 76, 4, 37, 3, 2, 11]",샐러드,일상
6928654,"[95, 5, 10, 19, 1, 12, 9, 33]",밑반찬,일상
6997507,"[294, 4, 30, 287, 32, 9, 13, 35, 1, 10]",찌개,일상
6908494,"[100, 62, 41, 4, 13, 25, 7, 12, 16, 10, 5, 3, 11, 1, 17]",메인반찬,일상
